filename,operation_type,module,function,method_context,line,column,symbol
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_patch_outline_to_view_finder,547,9,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,floor_division,add_patch_outline_to_view_finder,547,30,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_patch_outline_to_view_finder,551,22,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_patch_outline_to_view_finder,552,22,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_patch_outline_to_view_finder,553,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_patch_outline_to_view_finder,554,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,show_previous_possible_paths_with_nodes,560,36,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,update_text,583,19,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,update_text,583,19,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_feature_matching_animation,635,32,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_feature_matching_animation,648,32,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_feature_matching_animation,648,50,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_feature_matching_animation,655,37,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_feature_matching_animation,655,55,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,modulo,animate,664,29,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,floor_division,animate,665,15,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,division,animate,679,22,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,animate,775,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_feature_matching_animation,791,56,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_normal,802,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_normal,802,27,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_normal,806,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_normal,806,27,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_normal,810,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_normal,810,27,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,show_one_step,865,14,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,show_one_step,877,62,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,show_one_step,878,64,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,show_one_step,880,61,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,show_one_step,909,25,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,numpy_ops,np,linalg.norm,show_one_step,913,29,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,show_one_step,914,16,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,modulo,show_one_step,923,24,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,show_one_step,923,25,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,division,show_one_step,924,47,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,animate,999,15,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,animate,999,30,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,animate,1000,77,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,animate,1057,15,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,animate,1057,30,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,animate,1059,40,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,save_detection_stat_animation,1094,22,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,show_initial_hypotheses,1150,14,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,show_initial_hypotheses,1152,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1212,14,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1214,23,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1224,21,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_evidence_at_step,1224,30,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1225,21,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_evidence_at_step,1225,30,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1226,21,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_evidence_at_step,1226,30,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1234,18,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_evidence_at_step,1234,18,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,plot_evidence_at_step,1289,19,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,plot_evidence_at_step,1290,42,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_evidence_at_step,1298,16,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1304,32,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1331,14,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_at_step,1333,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_core_object,1427,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,derive_policy_details,1457,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,derive_policy_details,1465,51,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,derive_policy_details,1490,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_movement_step,1522,39,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_movement_step,1557,31,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_movement_step,1561,30,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_movement_step,1564,30,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_movement_step,1597,36,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,check_failed_jump,1655,34,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,check_failed_jump,1673,20,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,check_failed_jump,1684,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,check_failed_jump,1684,45,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,check_failed_jump,1688,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,check_failed_jump,1688,45,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,check_failed_jump,1692,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,check_failed_jump,1692,45,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_lm_processing,1736,37,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,add_lm_processing,1736,54,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_lm_processing,1737,37,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,add_lm_processing,1737,54,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_lm_processing,1738,37,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,add_lm_processing,1738,54,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_sensor_scatter,1768,32,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,add_sensor_scatter,1768,48,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_sensor_scatter,1769,32,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,add_sensor_scatter,1769,48,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,add_sensor_scatter,1770,32,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,add_sensor_scatter,1770,48,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,plot_up_to_step,1793,26,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,subtraction,plot_animation,1814,25,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_animation,1819,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_animation,1819,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_animation,1819,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_animation,1819,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,visualize_plot,1830,18,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,visualize_plot,1832,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_learned_graph,1885,8,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,numpy_ops,np,random.normal,plot_learned_graph,1891,19,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_learned_graph,1892,26,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_learned_graph,1914,14,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_learned_graph,1916,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_graph_mismatch,2024,11,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_graph_mismatch,2038,15,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_graph_mismatch,2068,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_graph_mismatch,2068,40,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_graph_mismatch,2069,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_graph_mismatch,2069,40,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_graph_mismatch,2070,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,multiplication,plot_graph_mismatch,2070,40,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_graph_mismatch,2086,18,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_hotspots,2174,14,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2247,21,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2281,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2291,28,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2308,18,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2320,19,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2328,13,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2342,14,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,arithmetic_ops,arithmetic,addition,plot_evidence_transitions,2346,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,import,numpy,np,,15,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/plot_utils.py,import,scipy.spatial.transform,Rotation,,18,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/profile_utils.py,arithmetic_ops,arithmetic,subtraction,linebreak_long_strings,35,12,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/profile_utils.py,arithmetic_ops,arithmetic,addition,linebreak_long_strings,41,39,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/profile_utils.py,arithmetic_ops,arithmetic,addition,bar_chart_cumtime,84,53,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/profile_utils.py,arithmetic_ops,arithmetic,addition,bar_chart_cumtime,87,44,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,load_models_from_dir,89,34,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,get_reverse_rotation,218,11,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,subtraction,get_reverse_rotation,218,12,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,264,40,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,267,28,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,check_rotation_accuracy,267,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,268,28,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,check_rotation_accuracy,268,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,269,28,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,check_rotation_accuracy,269,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,282,44,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,285,32,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,check_rotation_accuracy,285,33,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,286,32,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,check_rotation_accuracy,286,33,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,modulo,check_rotation_accuracy,287,32,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,check_rotation_accuracy,287,33,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,multiplication,get_pose_error,397,21,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,multiplication,print_overall_stats,429,8,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_overall_stats,429,8,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,print_overall_stats,430,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_overall_stats,438,26,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_overall_stats,440,64,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_overall_stats,440,18,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,multiplication,print_unsupervised_stats,451,8,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_unsupervised_stats,451,8,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,multiplication,print_unsupervised_stats,456,8,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_unsupervised_stats,456,8,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,print_unsupervised_stats,457,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,print_unsupervised_stats,479,18,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_unsupervised_stats,482,64,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,print_unsupervised_stats,482,18,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,calculate_tpr,497,8,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,calculate_tpr,500,15,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,calculate_tpr,500,21,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,calculate_fpr,513,8,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,division,calculate_fpr,516,15,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,calculate_fpr,516,21,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,maybe_rename_existing_file,882,19,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,maybe_rename_existing_file,882,19,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,arithmetic_ops,arithmetic,addition,maybe_rename_existing_directory,901,19,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,import,numpy,np,,18,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/utils/logging_utils.py,import,scipy.spatial.transform,Rotation,,22,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/monty_base.py,arithmetic_ops,arithmetic,addition,load_state_dict,367,25,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/monty_base.py,import,numpy,np,,12,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,multiplication,check_terminal_conditions,148,41,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,subtraction,_combine_votes,354,38,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,addition,_combine_votes,381,45,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,multiplication,_combine_votes,382,45,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,addition,set_detected_object,792,23,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,subtraction,_add_displacements,1057,31,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,subtraction,get_graph_node_ids,1283,34,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,addition,_get_all_node_features,1473,26,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,arithmetic_ops,arithmetic,multiplication,_get_empty_feature_arrays,1505,24,*
